#generated on Mon Jul 28 15:17:58 2014 using mklcbol.pro
#
#INFILE   sn2005M_lcbol.dat
#NAME     sn2002bo
#AV_HOST  0.850 +/- 0.113
#RV_HOST  2.190 +/- 0.290
#AV_MW    0.077 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 31.900 +/- 0.200
#NFILT    4 (U_Bessell,R_Bessell,I_Bessell,J_2MASS)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 52345.191   1.69467796E+42   2.99745063E+41
 52345.320   1.73075475E+42   3.05986405E+41
 52345.328   1.75197078E+42   3.09866615E+41
 52345.340   1.76743023E+42   3.12625321E+41
 52345.988   2.41692516E+42   4.28389116E+41
 52346.180   2.37918687E+42   4.21216496E+41
 52346.219   2.40853669E+42   4.26423236E+41
 52346.922   3.02291612E+42   5.35653462E+41
 52348.121   4.11049567E+42   7.29569180E+41
 52348.129   4.12298903E+42   7.31853162E+41
 52348.891   4.81117823E+42   8.55153040E+41
 52350.059   5.71670485E+42   1.01532511E+42
 52350.160   5.72129922E+42   1.01627026E+42
 52350.172   5.72805052E+42   1.01750295E+42
 52350.891   6.29452352E+42   1.11906770E+42
 52352.051   7.03222160E+42   1.25014413E+42
 52352.750   7.29246313E+42   1.29644245E+42
 52352.961   7.33744112E+42   1.30432440E+42
 52353.211   7.36637974E+42   1.30931172E+42
 52354.148   7.57455266E+42   1.34690460E+42
 52354.840   7.73808561E+42   1.37616093E+42
 52355.180   7.80040129E+42   1.38735433E+42
 52356.871   7.75041893E+42   1.37824241E+42
 52358.141   7.31323923E+42   1.29959035E+42
 52358.852   7.15054006E+42   1.27025728E+42
 52360.148   6.74091541E+42   1.19729292E+42
 52361.078   6.61012968E+42   1.17436976E+42
 52361.160   6.57032423E+42   1.16735925E+42
 52362.121   6.21916998E+42   1.10591879E+42
 52364.852   5.25421385E+42   9.36727038E+41
 52366.121   4.51327360E+42   8.05879512E+41
 52366.840   4.26331412E+42   7.61718831E+41
 52369.250   3.66690830E+42   6.56786883E+41
 52370.051   3.54336134E+42   6.34876673E+41
 52370.809   3.44208921E+42   6.17608816E+41
 52371.262   3.33835918E+42   5.99419756E+41
 52371.270   3.34418202E+42   6.00541270E+41
 52373.102   3.14393690E+42   5.67467200E+41
 52373.270   3.15405827E+42   5.69658741E+41
 52374.219   3.14798156E+42   5.70150853E+41
 52376.078   3.03200166E+42   5.51287195E+41
 52377.160   2.98357516E+42   5.43886681E+41
 52378.141   3.04187370E+42   5.56117018E+41
 52379.809   3.03958052E+42   5.57457680E+41
 52380.820   2.79841408E+42   5.12915207E+41
 52381.078   2.76871186E+42   5.07275749E+41
 52381.180   2.76008327E+42   5.05712204E+41
 52382.238   2.69577197E+42   4.94176369E+41
 52385.070   2.46956069E+42   4.52431272E+41
 52387.809   2.14564099E+42   3.92626449E+41
 52389.070   1.91479854E+42   3.49764465E+41
 52389.078   1.87465698E+42   3.42274475E+41
 52390.031   1.76166194E+42   3.21513644E+41
 52395.809   1.35236514E+42   2.46576709E+41
 52396.980   1.27662983E+42   2.32533268E+41
 52397.129   1.27124014E+42   2.31421663E+41
 52397.141   1.26696609E+42   2.30620953E+41
 52400.039   1.14933156E+42   2.08992792E+41
