#generated on Thu Dec  3 17:43:50 2015 using mklcbol.pro
#
#INFILE   SN2005hc_bol.dat
#NAME     SN2005hc
#AV_HOST  0.083 +/- 0.032
#RV_HOST  1.700 +/- 0.290
#AV_MW    0.087 +/- 0.000
#RV_MW    3.100 +/- 0.000
#DIST_MOD 36.499 +/- 0.100
#NFILT    7 (u_CSP,B_CSP,V_CSP,r_CSP,i_CSP,J_CSP,H_CSP)
#
#time[d]     lbol[erg/s]      lbolerr[erg/s] 
 53662.195   1.08098116E+43   2.13586845E+42
 53663.168   1.12597881E+43   2.22969687E+42
 53664.141   1.15988677E+43   2.30040678E+42
 53665.141   1.17975071E+43   2.34152702E+42
 53666.203   1.18571320E+43   2.35475798E+42
 53668.137   1.17266725E+43   2.32822878E+42
 53669.137   1.14961421E+43   2.28215126E+42
 53670.172   1.12110874E+43   2.22514905E+42
 53671.219   1.08550549E+43   2.15382775E+42
 53672.227   1.04434519E+43   2.07456598E+42
 53673.199   1.00063553E+43   1.98867077E+42
 53674.262   9.53589901E+42   1.89329461E+42
 53675.184   9.01860031E+42   1.78950672E+42
 53676.242   8.47769107E+42   1.68073891E+42
 53682.230   5.70167395E+42   1.12038775E+42
 53684.184   5.07785660E+42   9.92063752E+41
 53685.195   4.83656247E+42   9.41437476E+41
 53687.188   4.44220925E+42   8.58164913E+41
 53690.203   3.98892429E+42   7.62847124E+41
